"","recordTime","cognitoId","device","sensorname","alpha","beta","gamma"
"268",1423452206.587,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",148.099920712424,39.0769389710474,1.59036741108812
"269",1423452206.921,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",161.125597165306,44.476164468757,-13.0663039045721
"270",1423452207.255,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",170.402352846384,39.9286117091332,-7.26000177974326
"271",1423452207.588,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",187.497192497025,30.7786570506209,8.21521558626269
"272",1423452207.921,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",196.14893973207,31.9164295270459,10.2381862247158
"273",1423452208.257,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",196.334495075857,33.4761106560909,5.22119614570162
"274",1423452208.592,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",194.554866812442,39.5339426331522,-6.54794653763017
"275",1423452208.926,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",192.226609516733,34.0572447621617,-1.37818491462783
"276",1423452209.261,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",191.270245932264,21.3548701709437,13.1076286728404
"277",1423452209.594,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",193.008447320397,10.0867720077976,24.8369053380273
"278",1423452209.929,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",197.868044234061,25.522487909099,11.7956098365318
"279",1423452210.266,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",218.268561430801,46.277078900344,-15.3515038143415
"280",1423452210.6,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",241.235907285275,34.7560569080489,-5.42863136881219
"281",1423452210.935,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",269.368182385857,25.2229210945905,11.719449905194
"282",1423452211.269,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",281.437332240584,25.6296245595318,17.3843362516669
"283",1423452211.605,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",283.443882535855,26.7965378827728,9.34444952492558
"284",1423452211.941,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",290.2659446465,37.5402506128292,-8.13222467124429
"285",1423452212.274,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",291.536086235212,36.0467682825696,-9.58352870921958
"286",1423452212.611,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",293.812513664852,25.7083757236164,2.17520621077715
"287",1423452212.946,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",300.822077793103,18.9655020440742,18.1031361669195
"288",1423452213.279,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",294.414690935202,30.5935814615908,13.7790678509865
"289",1423452213.616,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",294.165790413467,41.3046571369381,-13.2985903802376
"290",1423452213.952,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",293.269705012795,41.7144354441149,-24.1976908418773
"291",1423452214.287,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",295.373898102899,39.1152927666134,-24.0916903985101
"292",1423452214.622,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",314.996190309191,27.763478566982,-10.8651882795208
"293",1423452214.957,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",331.592538957127,27.5956429755067,0.223325237777021
"294",1423452215.292,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",326.343251623702,19.3806177122863,8.08523676776367
"295",1423452215.625,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",306.142869582572,15.3908138585096,6.68320103841128
"296",1423452215.959,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",281.634284298392,28.7175458058978,-2.16366835844517
"297",1423452216.293,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",263.180522017866,31.165885596264,-4.92426731929063
"298",1423452216.628,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",247.476753416326,25.348312630178,2.51689290756821
"299",1423452216.964,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",235.523856672634,29.8598257931677,5.25041178627008
"300",1423452217.299,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",224.440086372346,33.4879193319938,-0.0317835234113369
"301",1423452217.632,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",202.41358353029,25.4748670258228,-0.783022523954838
"302",1423452217.967,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",175.775745957601,28.4941125160374,0.0788543179356583
"303",1423452218.301,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",167.391858017166,25.5379462439649,0.856504670132912
"304",1423452218.636,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",174.401327877084,24.8263344812233,5.61672801092096
"305",1423452218.969,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",177.381302863261,32.2934316078613,11.1132560203087
"306",1423452219.304,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",169.281227143319,25.3916022660851,9.49747462272514
"307",1423452219.638,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",141.771817071874,25.0191385067461,6.20161207932195
"308",1423452219.972,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",123.311967398192,19.6857486954899,12.4663702223817
"309",1423452220.307,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",117.276656583539,19.0915654863496,12.7181536151665
"310",1423452220.641,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",101.072186345487,20.6046979619598,10.8408433614657
"311",1423452220.974,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",81.8585174591415,23.3654167108213,9.71158932719725
"312",1423452221.309,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",65.4138464083864,21.6703110015377,14.4408913239634
"313",1423452221.647,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",66.0513925748006,21.704694841521,10.5168177746848
"314",1423452221.98,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",69.0784361408867,26.1038885912399,9.45317693280093
"315",1423452222.321,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",68.5055990036311,25.1839710359337,6.57341027351245
"316",1423452222.663,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",64.4798557332843,25.2527152947934,5.16527245245923
"317",1423452222.997,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",68.1379126270144,32.0087673774855,-5.32050000664312
"318",1423452223.331,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",59.5106251045432,43.3690633177118,-21.5491190565278
"319",1423452223.665,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",55.8172980530922,27.9093091298557,-7.19528708338946
"320",1423452223.998,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",59.3516141326922,15.2749513280207,10.5373266729034
"321",1423452224.335,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",56.3712138747303,26.771320010323,0.210373528034005
"322",1423452224.668,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",56.2133105207331,28.1555498157033,0.110905885176543
"323",1423452225.003,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",56.0149452533717,27.5891076853279,0.693541155435318
"324",1423452225.338,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",55.8802241865171,27.4875081529725,1.55023256859869
"325",1423452225.672,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",54.478859520263,33.4984682487073,-4.62847119040567
"326",1423452226.006,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",55.4709088585099,38.0572696942692,-12.0871073461002
"327",1423452226.339,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",54.1929392321835,36.4563033324426,-8.72067470995296
"328",1423452226.674,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",53.1134349466787,35.5222319374111,-7.06381644495035
"329",1423452227.008,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",52.5240013505451,34.869205231258,-4.80577696919566
"330",1423452227.343,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",66.6044418036597,31.8874861255119,-8.10513624344948
"331",1423452227.677,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",64.7996313853941,32.3665080921466,-8.13283442351155
"332",1423452228.011,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",54.5032569995747,35.5109034983787,-7.98964799041575
"333",1423452228.346,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",44.6110858431732,36.9158718273473,-4.12937055688746
"334",1423452228.707,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",35.9177189264936,49.0689960857137,-16.0328493611615
"335",1423452229.042,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",42.0618616445829,46.9491330439611,-17.4677791775176
"336",1423452229.375,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",59.8399979177083,32.7801891060141,-9.43238832797279
"337",1423452229.709,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",58.4181899342141,17.6265918434961,19.6278593688979
"338",1423452230.043,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",45.1310343703471,20.1928479932275,16.6724671249232
"339",1423452230.377,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",39.4788411465056,28.7265843299455,2.48528700120508
"340",1423452230.711,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",42.3660274312616,42.5575895702286,-10.353444326286
"341",1423452231.046,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",52.0009840872957,46.808760516658,-19.172266137035
"342",1423452231.382,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",61.0949428765525,51.8284446516816,-4.03960282936575
"343",1423452231.716,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",66.9019719989042,65.1116149039078,-6.08493879222184
"344",1423452232.052,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",70.5005028877992,63.3566212097294,-5.15392907545461
"345",1423452232.385,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",56.6269804773714,27.5326606769149,18.5557061043478
"346",1423452232.719,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",39.4843739085875,3.88429113901801,18.6205070571294
"347",1423452233.053,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",23.9049816267683,22.2519938498406,13.9842542951512
"348",1423452233.389,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",24.0042117512843,50.7797197060371,-2.82467979585474
"349",1423452233.723,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",47.3121887118275,55.4311014438191,-32.2413539813164
"350",1423452234.057,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",57.7887285669967,46.2545080146706,-15.7537454747239
"351",1423452234.391,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",58.0381493922985,35.8759319137859,19.749101356296
"352",1423452234.729,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",46.9063328821559,48.0136837375981,13.5721524745568
"353",1423452235.064,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",47.7184766580746,60.9847758938305,2.52124378522283
"354",1423452235.398,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",45.3113476313037,35.4228856001626,16.2572479917686
"355",1423452235.732,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",42.3479680244473,31.1912685503255,15.7253081870289
"356",1423452236.065,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",34.8886439221155,55.7224806644163,17.0009485787412
"357",1423452236.398,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",36.237445526712,68.5452613860012,5.0488439955715
"358",1423452236.734,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",39.3903949969468,66.5089947734498,0.224957781667698
"359",1423452237.067,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",45.7705446230871,37.6491971814342,11.226748444574
"360",1423452237.402,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",46.7730903825027,28.0600501088383,21.8355495397729
"361",1423452237.738,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",44.3270763388956,37.0015067826532,32.7419261027039
"362",1423452238.071,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",40.8816660956872,48.8953412877891,-2.74874648738358
"363",1423452238.407,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",40.716530786558,57.0372881340147,-24.3609490285209
"364",1423452238.74,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",42.2778737200683,52.0341127003059,-19.2026081366512
"365",1423452239.074,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",41.8980364372905,45.556246338477,2.37240621114339
"366",1423452239.408,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",42.8052205893677,41.009833483208,14.3569593146539
"367",1423452239.742,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",37.0458505630799,58.9022755644188,7.70633983369011
"368",1423452240.075,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",39.6237557566064,71.3977159838073,0.00644977811714738
"369",1423452240.411,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",43.1754790402309,51.2272186773835,2.85737040370211
"370",1423452240.748,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",45.0255105092204,26.8161284481299,8.3816507553451
"371",1423452241.083,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",44.713963373257,12.43159264198,10.0466350738622
"372",1423452241.417,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",41.1556640970085,33.5645142052741,9.19914778872414
"373",1423452241.752,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",34.7838303485876,51.9435356108667,7.91553125431762
"374",1423452242.087,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",30.3681107692208,63.8167245795042,7.78177800182814
"375",1423452242.42,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",38.4759745238246,39.0445331543865,9.90169789865136
"376",1423452242.754,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",39.4249988502591,21.3413712851817,11.0030404762139
"377",1423452243.089,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",41.964531523117,20.3352409478194,21.0668253689102
"378",1423452243.423,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",40.0527986839467,24.5586841289075,33.9281922485499
"379",1423452243.771,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",34.3453736211191,32.6826178112002,21.5181025604364
"380",1423452244.108,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",33.7577834535219,47.5261249142806,-3.29183485880451
"381",1423452244.442,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",40.1798435153012,56.8013308025226,-20.0026277864239
"382",1423452244.775,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",41.0158385209801,57.6047741896641,4.05965092458444
"383",1423452245.11,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",45.1415097912399,41.1696859493103,11.6632542204566
"384",1423452245.444,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",45.0015319157162,26.6464568989841,12.7870225392937
"385",1423452245.78,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",41.0007114923636,14.6584380150483,14.4639783077895
"386",1423452246.118,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",32.8013211467815,31.4997665706691,16.7920096930229
"387",1423452246.453,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",33.125858834902,35.2213068755765,17.8919075297293
"388",1423452246.79,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",32.8246730614222,36.9160811282025,19.9606431436438
"389",1423452247.123,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",27.1861939113582,41.0652425510511,16.7922880490153
"390",1423452247.457,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",26.3749217278649,41.6516972017133,17.0830920941136
"391",1423452247.791,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",25.7315923782443,41.9650669947266,18.1073270190651
"392",1423452248.124,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",25.970393596688,42.1954205252287,17.7795855294082
"393",1423452248.459,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",25.9159299136616,42.362936054631,17.598605403451
"394",1423452248.793,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",25.8172032405767,42.6740836219888,18.1238191192655
"395",1423452249.128,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",25.974936305101,42.9399937943431,18.4945754020902
"396",1423452249.463,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",27.3888077444909,37.5501788057261,20.0693690051784
"397",1423452249.804,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",27.345303404216,40.1469070386128,23.2861597468798
"398",1423452250.137,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",29.9992790754104,37.4572156531173,19.4269836498942
"399",1423452250.472,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",29.1953920190519,39.0452279113828,20.1858896185889
"400",1423452250.806,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",29.8314859425373,38.5947225494587,18.9821320525856
"401",1423452251.141,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",31.8759434587901,40.9996468749466,16.5636686734298
"402",1423452252.134,"eu-west-1:84c07429-eaa3-4d2a-ac42-29ee31f48ff4","iPhone","screenAdjustedEvent",94.5727163169167,22.4693315381232,-6.53537929047174
